no_board,time,gas_smoke,temperature,humidity,lat,long,proba,is_fire
2,2023-08-08 14:47:00,773324.3010000001,34.32,53.22666666666667,13.67736111111111,100.45544444444445,0.6532864,1.0
2,2023-08-08 14:48:00,151663.86272727273,34.26363636363636,53.190909090909095,13.67736111111111,100.45544444444445,0.0063350857,0.0
2,2023-08-08 14:49:00,265362.20766666665,34.123333333333335,52.89,13.67736111111111,100.45544444444445,0.027975354,0.0
2,2023-08-08 14:50:00,258974.89,34.0,52.2,13.67736111111111,100.45544444444445,0.00082759873,0.0
3,2023-08-08 12:30:00,2045305.5040909068,37.445454545454545,50.127272727272725,13.67736111111111,100.45550000000001,0.020779591,0.0
3,2023-08-08 12:31:00,1947803.3894444427,38.01111111111111,48.74444444444444,13.67736111111111,100.4555,0.038510714,0.0
3,2023-08-08 12:32:00,1890017.7042307677,37.69230769230769,49.13076923076923,13.67736111111111,100.4555,0.017899465,0.0
3,2023-08-08 12:33:00,2046905.795999997,36.94,50.62,13.67736111111111,100.4555,0.47925797,0.8
3,2023-08-08 12:34:00,2076418.2749999966,35.67,53.89,13.67736111111111,100.4555,0.8336164,1.0
3,2023-08-08 12:35:00,976462.3943333317,35.36666666666667,55.22666666666667,13.67736111111111,100.4555,0.005857068,0.0
3,2023-08-08 12:36:00,1573.787142857143,34.92857142857143,57.471428571428575,13.67736111111111,100.4555,0.0036365113,0.0
3,2023-08-08 12:37:00,846.1254545454544,34.89090909090908,57.71818181818182,13.67736111111111,100.45550000000001,0.0076413336,0.0
3,2023-08-08 12:38:00,740.0116666666667,34.84166666666666,58.199999999999996,13.67736111111111,100.45549999999999,0.0065687965,0.0
3,2023-08-08 12:39:00,481.96,36.06666666666666,53.333333333333336,13.67736111111111,100.45549999999999,0.08517062,0.0
3,2023-08-08 12:40:00,518.9,36.94,51.14,13.67736111111111,100.4555,0.026359942,0.0
3,2023-08-08 12:41:00,510.11799999999994,37.64,49.38,13.67736111111111,100.4555,0.0052120206,0.0
3,2023-08-08 12:42:00,481.96,37.5,49.6,13.67736111111111,100.4555,0.0020578525,0.0
3,2023-08-08 12:43:00,629.14,36.125,52.525,13.67736111111111,100.4555,0.9420849,1.0
3,2023-08-08 12:44:00,614.176,36.68,51.36,13.67736111111111,100.4555,0.8848194,1.0
3,2023-08-08 12:45:00,523.025,36.2375,52.5625,13.67736111111111,100.4555,0.24236356,0.25
3,2023-08-08 12:46:00,747.8510526315789,35.3,56.45789473684211,13.67736111111111,100.4555,0.009997078,0.0
3,2023-08-08 12:47:00,574.3623529411765,35.2,57.088235294117645,13.67736111111111,100.4555,0.0008987285,0.0
3,2023-08-08 12:48:00,500.70384615384614,35.26153846153846,57.11538461538461,13.67736111111111,100.4555,0.0014331029,0.0
3,2023-08-08 12:49:00,483.6823809523809,35.0,57.05238095238095,13.67736111111111,100.4555,0.0009949091,0.0
3,2023-08-08 12:50:00,482.96111111111105,34.577777777777776,57.900000000000006,13.67736111111111,100.4555,0.00069556426,0.0
3,2023-08-08 12:51:00,3243.891,34.34,58.43333333333333,13.67736111111111,100.4555,0.0006523245,0.0
3,2023-08-08 12:52:00,12452.82,34.1,57.4,13.67736111111111,100.4555,0.0027010194,0.0
3,2023-08-08 12:53:00,4809.22,34.5,57.1,13.67736111111111,100.4555,0.0025202504,0.0
3,2023-08-08 12:56:00,124969.735,35.575,54.2,13.67736111111111,100.4555,0.011702459,0.0
3,2023-08-08 12:57:00,149312.15333333335,36.891666666666666,50.86666666666667,13.67736111111111,100.45549999999999,0.16923814,0.0
3,2023-08-08 12:58:00,225240.45,37.16,50.38,13.67736111111111,100.4555,0.013370888,0.0
3,2023-08-08 12:59:00,220464.126,37.480000000000004,49.72,13.67736111111111,100.4555,0.027696824,0.0
3,2023-08-08 13:00:00,147832.2438888889,36.68888888888889,51.483333333333334,13.67736111111111,100.4555,0.50144565,1.0
3,2023-08-08 13:01:00,109085.055,35.575,54.199999999999996,13.67736111111111,100.4555,0.68082064,1.0
3,2023-08-08 13:02:00,485133.85444444447,36.111111111111114,53.48888888888889,13.67736111111111,100.4555,0.024066847,0.0
3,2023-08-08 13:03:00,469449.6971428572,35.852380952380955,53.84761904761905,13.67736111111111,100.4555,0.08065419,0.0
3,2023-08-08 13:04:00,483695.6133333334,35.916666666666664,53.93333333333333,13.67736111111111,100.4555,0.027559865,0.0
3,2023-08-08 13:05:00,942954.3944444446,36.2,53.3,13.67736111111111,100.4555,0.03764068,0.0
3,2023-08-08 13:06:00,529055.77625,37.2875,50.825,13.67736111111111,100.4555,0.018795803,0.0
3,2023-08-08 13:07:00,485898.78550000006,37.52,50.160000000000004,13.67736111111111,100.4555,0.039029278,0.0
3,2023-08-08 13:08:00,402695.6366666667,37.13333333333334,50.900000000000006,13.67736111111111,100.4555,0.07887287,0.0
3,2023-08-08 13:09:00,204546.69,36.45555555555555,52.05555555555556,13.67736111111111,100.4555,0.69080806,0.9444444444444444
3,2023-08-08 13:10:00,377164.53692307696,35.361538461538466,55.03076923076923,13.67736111111111,100.4555,0.7997657,1.0
3,2023-08-08 13:11:00,231957.70750000002,35.28333333333333,55.275,13.67736111111111,100.45549999999999,0.005576445,0.0
3,2023-08-08 13:12:00,543524.1421428572,34.92857142857143,56.292857142857144,13.67736111111111,100.4555,0.006140513,0.0
3,2023-08-08 13:13:00,1048066.8494117648,35.364705882352936,54.817647058823525,13.67736111111111,100.4555,0.003897382,0.0
3,2023-08-08 13:14:00,252674.51416666666,35.516666666666666,54.35833333333333,13.67736111111111,100.45549999999999,0.003506067,0.0
3,2023-08-08 13:15:00,400656.17285714287,35.15714285714286,55.199999999999996,13.67736111111111,100.4555,0.006970202,0.0
3,2023-08-08 13:16:00,285004.6524242424,34.54242424242425,56.657575757575756,13.67736111111111,100.4555,0.0031680863,0.0
3,2023-08-08 13:17:00,350520.8683870968,34.251612903225805,56.987096774193546,13.67736111111111,100.4555,0.0047328426,0.0
3,2023-08-08 13:18:00,1735643.0919230755,34.292307692307695,57.23846153846154,13.67736111111111,100.4555,0.0023524999,0.0
3,2023-08-08 13:19:00,870997.4457142857,34.69285714285714,56.57857142857143,13.67736111111111,100.4555,0.0020080758,0.0
3,2023-08-08 13:20:00,550613.5044444444,34.105555555555554,57.81944444444444,13.67736111111111,100.4555,0.0029844325,0.0
3,2023-08-08 13:21:00,1951158.5777777748,34.266666666666666,57.82222222222222,13.67736111111111,100.4555,0.004466951,0.0
3,2023-08-08 13:22:00,1894708.164999998,34.58,56.98,13.67736111111111,100.4555,0.0005112511,0.0
3,2023-08-08 13:23:00,952899.6392307692,34.661538461538456,56.84615384615385,13.67736111111111,100.4555,0.0012533752,0.0
3,2023-08-08 13:24:00,727032.2121874997,34.275,57.65625,13.67736111111111,100.4555,0.00089633034,0.0
3,2023-08-08 13:25:00,1501831.2080952362,33.8952380952381,58.7,13.67736111111111,100.4555,0.00095902,0.0
3,2023-08-08 13:26:00,1989478.397708331,34.34166666666666,57.30833333333334,13.67736111111111,100.45549999999999,0.0006351681,0.0
3,2023-08-08 13:27:00,1614334.858,34.513333333333335,56.60666666666667,13.67736111111111,100.4555,0.0006504798,0.0
3,2023-08-08 13:28:00,1599032.8747368422,34.373684210526314,56.8421052631579,13.67736111111111,100.4555,0.0006005055,0.0
3,2023-08-08 13:29:00,1642469.9065909088,34.35454545454545,56.6409090909091,13.67736111111111,100.45550000000001,0.0005194653,0.0
3,2023-08-08 13:30:00,1471365.3397368423,34.47894736842105,56.47105263157895,13.67736111111111,100.4555,0.00054721354,0.0
3,2023-08-08 13:31:00,1119436.3,34.779999999999994,56.089999999999996,13.67736111111111,100.4555,0.002543691,0.0
